filename,clip
synthbuster/dalle2/r05839451t.png,-0.3504530191421509
synthbuster/dalle2/r006b0e4bt.png,0.5734941363334656
synthbuster/dalle2/r0191aaf4t.png,-0.749717652797699
synthbuster/dalle2/r01a5f38at.png,0.2976001799106598
synthbuster/dalle2/r01ef1b4at.png,1.0073696374893188
synthbuster/dalle2/r02354285t.png,1.0790785551071167
synthbuster/dalle2/r02f9f53et.png,0.423794686794281
synthbuster/dalle2/r038922cbt.png,-1.4758219718933105
synthbuster/dalle2/r03c8ddcft.png,-1.21664297580719
synthbuster/dalle2/r03d2a758t.png,-2.456129789352417
synthbuster/dalle2/r04160d64t.png,1.2285083532333374
synthbuster/dalle2/r046852c1t.png,2.1231114864349365
synthbuster/dalle2/r048c50d0t.png,0.5466012358665466
synthbuster/dalle2/r049f471dt.png,-0.8726568222045898
synthbuster/dalle2/r04e7644dt.png,-1.0946375131607056
synthbuster/dalle2/r052e9174t.png,2.633975028991699
synthbuster/dalle2/r056c0ee6t.png,1.4334096908569336
synthbuster/dalle2/r059cae86t.png,-2.638474225997925
synthbuster/dalle2/r05f66e6dt.png,-1.006980299949646
synthbuster/dalle2/r05bf2f53t.png,0.4355631172657013
synthbuster/dalle2/r05f3bc6ct.png,-0.219565749168396
synthbuster/dalle2/r065472d8t.png,-1.4189294576644897
synthbuster/dalle2/r061433aft.png,0.871606707572937
synthbuster/dalle2/r06888d38t.png,1.4958008527755737
synthbuster/dalle2/r06c4bcb9t.png,-1.6350396871566772
synthbuster/dalle2/r06e1a520t.png,1.0602200031280518
synthbuster/dalle2/r07598392t.png,-1.6988252401351929
synthbuster/dalle2/r07b99141t.png,-1.0353102684020996
synthbuster/dalle2/r07c47354t.png,1.1996824741363525
synthbuster/dalle2/r07f99a1at.png,-0.9577547311782837
synthbuster/dalle2/r085a5f53t.png,0.9146192073822021
synthbuster/dalle2/r08b04f65t.png,-1.7127019166946411
synthbuster/dalle2/r08d9a0cet.png,-1.1107177734375
synthbuster/dalle2/r09dc6407t.png,-0.038498759269714355
synthbuster/dalle2/r0a0852c6t.png,-0.9610320329666138
synthbuster/dalle2/r0a54ed98t.png,-0.6696823835372925
synthbuster/dalle2/r0a4ce555t.png,0.7887473702430725
synthbuster/dalle2/r0a779af2t.png,-0.9325973391532898
synthbuster/dalle2/r0ab7202ft.png,2.3495943546295166
synthbuster/dalle2/r0af5a8cct.png,-0.5362176895141602
synthbuster/dalle2/r0b59fc2bt.png,0.0034171212464571
synthbuster/dalle2/r0b6e4254t.png,-0.9874100089073181
synthbuster/dalle2/r0b735401t.png,-1.1353328227996826
synthbuster/dalle2/r0b755540t.png,-1.338208794593811
synthbuster/dalle2/r0b99ac3ct.png,-1.0703080892562866
synthbuster/dalle2/r0bc7d0eet.png,0.6375226974487305
synthbuster/dalle2/r0c3a8ea0t.png,1.7842026948928833
synthbuster/dalle2/r0d1dd61ft.png,-0.8934157490730286
synthbuster/dalle2/r0deb6dadt.png,-1.3633856773376465
synthbuster/dalle2/r0dff226et.png,0.7008494734764099
synthbuster/dalle2/r0e661e0dt.png,1.393082857131958
synthbuster/dalle2/r0eba1984t.png,-0.33598592877388
synthbuster/dalle2/r0eb9e900t.png,-0.8656858801841736
synthbuster/dalle2/r0ebb0bb4t.png,-0.27904772758483887
synthbuster/dalle2/r0ebb5ca2t.png,-0.06527617573738098
synthbuster/dalle2/r0fe270aet.png,-0.32497164607048035
synthbuster/dalle2/r0fbd0c71t.png,-0.8817884922027588
synthbuster/dalle2/r0fe7b1c6t.png,-1.2457252740859985
synthbuster/dalle2/r10893508t.png,2.4041807651519775
synthbuster/dalle2/r10940798t.png,-0.4276333451271057
synthbuster/dalle2/r110cc74ct.png,0.6783885955810547
synthbuster/dalle2/r115e2464t.png,3.357632637023926
synthbuster/dalle2/r11e26097t.png,1.8714797496795654
synthbuster/dalle2/r126a22b8t.png,0.3334115743637085
synthbuster/dalle2/r12946364t.png,-0.25385570526123047
synthbuster/dalle2/r12ed2816t.png,3.2039387226104736
synthbuster/dalle2/r1372056ct.png,2.1859278678894043
synthbuster/dalle2/r13837601t.png,2.821936845779419
synthbuster/dalle2/r13c19caft.png,2.168431043624878
synthbuster/dalle2/r142335f0t.png,-1.051573634147644
synthbuster/dalle2/r1426cde6t.png,0.551466166973114
synthbuster/dalle2/r14289905t.png,-1.6023757457733154
synthbuster/dalle2/r145221d9t.png,0.4311913251876831
synthbuster/dalle2/r1468a9e1t.png,0.009841563180088997
synthbuster/dalle2/r14902ba4t.png,2.35475492477417
synthbuster/dalle2/r14bfe6f4t.png,2.671027421951294
synthbuster/dalle2/r150058a4t.png,0.2684069573879242
synthbuster/dalle2/r16698b6et.png,-0.2643180191516876
synthbuster/dalle2/r170df29ct.png,2.7664546966552734
synthbuster/dalle2/r16d46fa3t.png,0.17706738412380219
synthbuster/dalle2/r1717ae55t.png,1.1980547904968262
synthbuster/dalle2/r171d73aat.png,3.2195379734039307
synthbuster/dalle2/r18393aeet.png,0.20240041613578796
synthbuster/dalle2/r17ad56act.png,1.9653490781784058
synthbuster/dalle2/r18d72ab2t.png,-2.511216878890991
synthbuster/dalle2/r1889220ft.png,-1.9916104078292847
synthbuster/dalle2/r18ea00c8t.png,0.9974262714385986
synthbuster/dalle2/r191488c6t.png,-2.566124677658081
synthbuster/dalle2/r19924edft.png,2.1564910411834717
synthbuster/dalle2/r19835fbft.png,0.6515008211135864
synthbuster/dalle2/r1a11b3c0t.png,2.890028953552246
synthbuster/dalle2/r19fe3107t.png,-0.22803916037082672
synthbuster/dalle2/r1a343192t.png,2.0224759578704834
synthbuster/dalle2/r1a485a99t.png,2.240060567855835
synthbuster/dalle2/r1a9783cdt.png,-0.7558590173721313
synthbuster/dalle2/r1a9de6e9t.png,1.2459092140197754
synthbuster/dalle2/r1aef663et.png,-2.5438289642333984
synthbuster/dalle2/r1b106abdt.png,1.844122290611267
synthbuster/dalle2/r1be2a3d5t.png,0.6837533712387085
synthbuster/dalle2/r1c4ae120t.png,0.14091457426548004
synthbuster/dalle2/r1c070921t.png,-0.2060486227273941
synthbuster/dalle2/r1c6377bat.png,-0.8065466284751892
synthbuster/dalle2/r1d53fccat.png,1.5836325883865356
synthbuster/dalle2/r1cde4afbt.png,4.16328763961792
synthbuster/dalle2/r1e14f45ct.png,-1.9015854597091675
synthbuster/dalle2/r1ea13eb4t.png,-1.6776202917099
synthbuster/dalle2/r1ebee709t.png,-0.24676358699798584
synthbuster/dalle2/r1ead3024t.png,0.29639771580696106
synthbuster/dalle2/r1ef16e0dt.png,0.9948462843894958
synthbuster/dalle2/r1f23f4ddt.png,-2.4261696338653564
synthbuster/dalle2/r1f3e6681t.png,0.1445939540863037
synthbuster/dalle2/r1f4a44a7t.png,-1.7151726484298706
synthbuster/dalle2/r052df821t.png,-1.0292518138885498
synthbuster/dalle2/r012d1dbet.png,3.2288601398468018
synthbuster/dalle2/r022af74ct.png,0.0988452136516571
synthbuster/dalle2/r02e1abe2t.png,-0.22579234838485718
synthbuster/dalle2/r040b3002t.png,0.20619410276412964
synthbuster/dalle2/r0225b88bt.png,0.08936238288879395
synthbuster/dalle2/r0342f22ct.png,-0.4759019613265991
synthbuster/dalle2/r03bf5648t.png,0.8435246348381042
synthbuster/dalle2/r056d6bebt.png,-0.5156831741333008
synthbuster/dalle2/r02b7536at.png,1.4253307580947876
synthbuster/dalle2/r053d2196t.png,-2.7669239044189453
synthbuster/dalle2/r02a21f6ct.png,1.4821377992630005
synthbuster/dalle2/r031917act.png,0.9129941463470459
synthbuster/dalle2/r02210c2at.png,0.5800445079803467
synthbuster/dalle2/r0372042dt.png,-0.4140867590904236
synthbuster/dalle2/r038422cft.png,0.07654504477977753
synthbuster/dalle2/r0288b58ct.png,-1.1055619716644287
synthbuster/dalle2/r02508493t.png,2.4542129039764404
synthbuster/dalle2/r0408fe9ft.png,-0.169699564576149
synthbuster/dalle2/r00679daet.png,0.05409526824951172
synthbuster/dalle2/r008a2095t.png,-1.60575270652771
synthbuster/dalle2/r0383e9c3t.png,-0.7683634161949158
synthbuster/dalle2/r0356ea60t.png,-0.6612291932106018
synthbuster/dalle2/r059ce7d0t.png,-0.036917611956596375
synthbuster/dalle2/r063d8a61t.png,-0.37697634100914
synthbuster/dalle2/r066ef803t.png,0.05487282574176788
synthbuster/dalle2/r0676c50at.png,-0.5953099727630615
synthbuster/dalle2/r06743f8ft.png,0.738737940788269
synthbuster/dalle2/r06836fdat.png,-1.0376009941101074
synthbuster/dalle2/r0703243bt.png,-0.6059582233428955
synthbuster/dalle2/r070a874ct.png,0.196245938539505
synthbuster/dalle2/r072421a1t.png,0.11221152544021606
synthbuster/dalle2/r072649fdt.png,-0.30491065979003906
